Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
25/03/2021,Zuid-Holland,28,Ziekenhuisopname,25,6699
26/03/2021,Zuid-Holland,28,Overleden,3,3975
26/03/2021,Zuid-Holland,28,Totaal,1824,290863
26/03/2021,Zuid-Holland,28,Ziekenhuisopname,22,6721
27/03/2021,Zuid-Holland,28,Overleden,3,3978
27/03/2021,Zuid-Holland,28,Totaal,2196,293059
27/03/2021,Zuid-Holland,28,Ziekenhuisopname,21,6742
28/03/2021,Zuid-Holland,28,Overleden,5,3983
28/03/2021,Zuid-Holland,28,Totaal,1894,294953
28/03/2021,Zuid-Holland,28,Ziekenhuisopname,21,6763
29/03/2021,Zuid-Holland,28,Overleden,2,3985
29/03/2021,Zuid-Holland,28,Totaal,1607,296560
29/03/2021,Zuid-Holland,28,Ziekenhuisopname,18,6781
30/03/2021,Zuid-Holland,28,Overleden,4,3989
30/03/2021,Zuid-Holland,28,Totaal,1604,298164
30/03/2021,Zuid-Holland,28,Ziekenhuisopname,22,6803
31/03/2021,Zuid-Holland,28,Overleden,5,3994
31/03/2021,Zuid-Holland,28,Totaal,2025,300189
31/03/2021,Zuid-Holland,28,Ziekenhuisopname,37,6840
01/04/2021,Zuid-Holland,28,Overleden,6,4000
01/04/2021,Zuid-Holland,28,Totaal,2074,302263
01/04/2021,Zuid-Holland,28,Ziekenhuisopname,17,6857
02/04/2021,Zuid-Holland,28,Overleden,3,4003
02/04/2021,Zuid-Holland,28,Totaal,1980,304243
02/04/2021,Zuid-Holland,28,Ziekenhuisopname,35,6892
03/04/2021,Zuid-Holland,28,Overleden,7,4010
03/04/2021,Zuid-Holland,28,Totaal,1889,306132
03/04/2021,Zuid-Holland,28,Ziekenhuisopname,35,6927
04/04/2021,Zuid-Holland,28,Overleden,3,4013
04/04/2021,Zuid-Holland,28,Totaal,1649,307781
04/04/2021,Zuid-Holland,28,Ziekenhuisopname,24,6951
05/04/2021,Zuid-Holland,28,Overleden,2,4015
05/04/2021,Zuid-Holland,28,Totaal,1365,309146
05/04/2021,Zuid-Holland,28,Ziekenhuisopname,22,6973
06/04/2021,Zuid-Holland,28,Overleden,4,4019
06/04/2021,Zuid-Holland,28,Totaal,1301,310447
06/04/2021,Zuid-Holland,28,Ziekenhuisopname,26,6999
07/04/2021,Zuid-Holland,28,Overleden,3,4022
07/04/2021,Zuid-Holland,28,Totaal,1706,312153
07/04/2021,Zuid-Holland,28,Ziekenhuisopname,31,7030
08/04/2021,Zuid-Holland,28,Overleden,7,4029
08/04/2021,Zuid-Holland,28,Totaal,2049,314202
08/04/2021,Zuid-Holland,28,Ziekenhuisopname,21,7051
09/04/2021,Zuid-Holland,28,Overleden,5,4034
09/04/2021,Zuid-Holland,28,Totaal,2112,316314
09/04/2021,Zuid-Holland,28,Ziekenhuisopname,33,7084
10/04/2021,Zuid-Holland,28,Overleden,5,4039
10/04/2021,Zuid-Holland,28,Totaal,1909,318223
10/04/2021,Zuid-Holland,28,Ziekenhuisopname,19,7103
11/04/2021,Zuid-Holland,28,Overleden,4,4043
11/04/2021,Zuid-Holland,28,Totaal,2105,320328
11/04/2021,Zuid-Holland,28,Ziekenhuisopname,25,7128
12/04/2021,Zuid-Holland,28,Overleden,9,4052
12/04/2021,Zuid-Holland,28,Totaal,1518,321846
12/04/2021,Zuid-Holland,28,Ziekenhuisopname,23,7151
13/04/2021,Zuid-Holland,28,Overleden,10,4062
13/04/2021,Zuid-Holland,28,Totaal,1838,323684
13/04/2021,Zuid-Holland,28,Ziekenhuisopname,24,7175
14/04/2021,Zuid-Holland,28,Overleden,7,4069
14/04/2021,Zuid-Holland,28,Totaal,1429,325113
14/04/2021,Zuid-Holland,28,Ziekenhuisopname,22,7197
15/04/2021,Zuid-Holland,28,Overleden,0,4069
15/04/2021,Zuid-Holland,28,Totaal,2040,327153
15/04/2021,Zuid-Holland,28,Ziekenhuisopname,34,7231
16/04/2021,Zuid-Holland,28,Overleden,2,4071
16/04/2021,Zuid-Holland,28,Totaal,2426,329579
16/04/2021,Zuid-Holland,28,Ziekenhuisopname,18,7249
17/04/2021,Zuid-Holland,28,Overleden,7,4078
17/04/2021,Zuid-Holland,28,Totaal,2065,331644
17/04/2021,Zuid-Holland,28,Ziekenhuisopname,30,7279
27/02/2020,Zuid-Limburg,31,Overleden,,
27/02/2020,Zuid-Limburg,31,Totaal,,0
27/02/2020,Zuid-Limburg,31,Ziekenhuisopname,,
28/02/2020,Zuid-Limburg,31,Overleden,,
28/02/2020,Zuid-Limburg,31,Totaal,0,0
28/02/2020,Zuid-Limburg,31,Ziekenhuisopname,,
29/02/2020,Zuid-Limburg,31,Overleden,,
29/02/2020,Zuid-Limburg,31,Totaal,0,0
29/02/2020,Zuid-Limburg,31,Ziekenhuisopname,,
01/03/2020,Zuid-Limburg,31,Overleden,,
01/03/2020,Zuid-Limburg,31,Totaal,0,0
01/03/2020,Zuid-Limburg,31,Ziekenhuisopname,,
02/03/2020,Zuid-Limburg,31,Overleden,,
02/03/2020,Zuid-Limburg,31,Totaal,0,0
02/03/2020,Zuid-Limburg,31,Ziekenhuisopname,,
03/03/2020,Zuid-Limburg,31,Overleden,,
03/03/2020,Zuid-Limburg,31,Totaal,0,0
03/03/2020,Zuid-Limburg,31,Ziekenhuisopname,,
04/03/2020,Zuid-Limburg,31,Overleden,,
04/03/2020,Zuid-Limburg,31,Totaal,0,0
04/03/2020,Zuid-Limburg,31,Ziekenhuisopname,,
05/03/2020,Zuid-Limburg,31,Overleden,,
05/03/2020,Zuid-Limburg,31,Totaal,2,2
05/03/2020,Zuid-Limburg,31,Ziekenhuisopname,,
06/03/2020,Zuid-Limburg,31,Overleden,,
06/03/2020,Zuid-Limburg,31,Totaal,7,9
06/03/2020,Zuid-Limburg,31,Ziekenhuisopname,,
07/03/2020,Zuid-Limburg,31,Overleden,,
07/03/2020,Zuid-Limburg,31,Totaal,2,11
07/03/2020,Zuid-Limburg,31,Ziekenhuisopname,,
08/03/2020,Zuid-Limburg,31,Overleden,,
08/03/2020,Zuid-Limburg,31,Totaal,5,16
08/03/2020,Zuid-Limburg,31,Ziekenhuisopname,,
09/03/2020,Zuid-Limburg,31,Overleden,,
09/03/2020,Zuid-Limburg,31,Totaal,7,23
09/03/2020,Zuid-Limburg,31,Ziekenhuisopname,,
10/03/2020,Zuid-Limburg,31,Overleden,,
10/03/2020,Zuid-Limburg,31,Totaal,9,32
10/03/2020,Zuid-Limburg,31,Ziekenhuisopname,,
11/03/2020,Zuid-Limburg,31,Overleden,,
11/03/2020,Zuid-Limburg,31,Totaal,16,48
11/03/2020,Zuid-Limburg,31,Ziekenhuisopname,,
12/03/2020,Zuid-Limburg,31,Overleden,,
12/03/2020,Zuid-Limburg,31,Totaal,5,53
12/03/2020,Zuid-Limburg,31,Ziekenhuisopname,,
13/03/2020,Zuid-Limburg,31,Overleden,,3
13/03/2020,Zuid-Limburg,31,Totaal,14,67
13/03/2020,Zuid-Limburg,31,Ziekenhuisopname,,17
14/03/2020,Zuid-Limburg,31,Overleden,0,3
14/03/2020,Zuid-Limburg,31,Totaal,37,104
14/03/2020,Zuid-Limburg,31,Ziekenhuisopname,3,20
15/03/2020,Zuid-Limburg,31,Overleden,1,4
15/03/2020,Zuid-Limburg,31,Totaal,25,129
15/03/2020,Zuid-Limburg,31,Ziekenhuisopname,7,27
16/03/2020,Zuid-Limburg,31,Overleden,1,5
16/03/2020,Zuid-Limburg,31,Totaal,20,149
16/03/2020,Zuid-Limburg,31,Ziekenhuisopname,6,33
17/03/2020,Zuid-Limburg,31,Overleden,5,10
17/03/2020,Zuid-Limburg,31,Totaal,48,197
17/03/2020,Zuid-Limburg,31,Ziekenhuisopname,15,48
18/03/2020,Zuid-Limburg,31,Overleden,4,14
18/03/2020,Zuid-Limburg,31,Totaal,61,258
18/03/2020,Zuid-Limburg,31,Ziekenhuisopname,24,72
19/03/2020,Zuid-Limburg,31,Overleden,5,19
19/03/2020,Zuid-Limburg,31,Totaal,33,291
19/03/2020,Zuid-Limburg,31,Ziekenhuisopname,14,86
20/03/2020,Zuid-Limburg,31,Overleden,6,25
20/03/2020,Zuid-Limburg,31,Totaal,105,396
20/03/2020,Zuid-Limburg,31,Ziekenhuisopname,29,115
21/03/2020,Zuid-Limburg,31,Overleden,1,26
21/03/2020,Zuid-Limburg,31,Totaal,14,410
21/03/2020,Zuid-Limburg,31,Ziekenhuisopname,26,141
22/03/2020,Zuid-Limburg,31,Overleden,11,37
22/03/2020,Zuid-Limburg,31,Totaal,29,439
22/03/2020,Zuid-Limburg,31,Ziekenhuisopname,20,161
23/03/2020,Zuid-Limburg,31,Overleden,12,49
23/03/2020,Zuid-Limburg,31,Totaal,43,482
23/03/2020,Zuid-Limburg,31,Ziekenhuisopname,28,189
24/03/2020,Zuid-Limburg,31,Overleden,11,60
24/03/2020,Zuid-Limburg,31,Totaal,192,674
24/03/2020,Zuid-Limburg,31,Ziekenhuisopname,56,245
25/03/2020,Zuid-Limburg,31,Overleden,8,68
25/03/2020,Zuid-Limburg,31,Totaal,94,768
25/03/2020,Zuid-Limburg,31,Ziekenhuisopname,53,298
26/03/2020,Zuid-Limburg,31,Overleden,16,84
26/03/2020,Zuid-Limburg,31,Totaal,94,862
26/03/2020,Zuid-Limburg,31,Ziekenhuisopname,38,336
27/03/2020,Zuid-Limburg,31,Overleden,16,100
27/03/2020,Zuid-Limburg,31,Totaal,86,948
27/03/2020,Zuid-Limburg,31,Ziekenhuisopname,30,366
28/03/2020,Zuid-Limburg,31,Overleden,15,115
28/03/2020,Zuid-Limburg,31,Totaal,130,1078
28/03/2020,Zuid-Limburg,31,Ziekenhuisopname,27,393
29/03/2020,Zuid-Limburg,31,Overleden,22,137
29/03/2020,Zuid-Limburg,31,Totaal,95,1173
29/03/2020,Zuid-Limburg,31,Ziekenhuisopname,50,443
30/03/2020,Zuid-Limburg,31,Overleden,20,157
30/03/2020,Zuid-Limburg,31,Totaal,114,1287
30/03/2020,Zuid-Limburg,31,Ziekenhuisopname,53,496
31/03/2020,Zuid-Limburg,31,Overleden,14,171
31/03/2020,Zuid-Limburg,31,Totaal,115,1402
31/03/2020,Zuid-Limburg,31,Ziekenhuisopname,30,526
01/04/2020,Zuid-Limburg,31,Overleden,13,184
01/04/2020,Zuid-Limburg,31,Totaal,87,1489
01/04/2020,Zuid-Limburg,31,Ziekenhuisopname,34,560
02/04/2020,Zuid-Limburg,31,Overleden,40,224
02/04/2020,Zuid-Limburg,31,Totaal,88,1577
02/04/2020,Zuid-Limburg,31,Ziekenhuisopname,270,830
03/04/2020,Zuid-Limburg,31,Overleden,8,232
03/04/2020,Zuid-Limburg,31,Totaal,112,1689
03/04/2020,Zuid-Limburg,31,Ziekenhuisopname,83,913
04/04/2020,Zuid-Limburg,31,Overleden,18,250
04/04/2020,Zuid-Limburg,31,Totaal,50,1739
04/04/2020,Zuid-Limburg,31,Ziekenhuisopname,37,950
05/04/2020,Zuid-Limburg,31,Overleden,23,273
05/04/2020,Zuid-Limburg,31,Totaal,143,1882
05/04/2020,Zuid-Limburg,31,Ziekenhuisopname,55,1005
06/04/2020,Zuid-Limburg,31,Overleden,13,286
06/04/2020,Zuid-Limburg,31,Totaal,107,1989
06/04/2020,Zuid-Limburg,31,Ziekenhuisopname,59,1064
07/04/2020,Zuid-Limburg,31,Overleden,47,333
07/04/2020,Zuid-Limburg,31,Totaal,91,2080
07/04/2020,Zuid-Limburg,31,Ziekenhuisopname,34,1098
08/04/2020,Zuid-Limburg,31,Overleden,21,354
08/04/2020,Zuid-Limburg,31,Totaal,80,2160
08/04/2020,Zuid-Limburg,31,Ziekenhuisopname,42,1140
09/04/2020,Zuid-Limburg,31,Overleden,19,373
09/04/2020,Zuid-Limburg,31,Totaal,124,2284
09/04/2020,Zuid-Limburg,31,Ziekenhuisopname,44,1184
10/04/2020,Zuid-Limburg,31,Overleden,14,387
10/04/2020,Zuid-Limburg,31,Totaal,103,2387
10/04/2020,Zuid-Limburg,31,Ziekenhuisopname,26,1210
11/04/2020,Zuid-Limburg,31,Overleden,13,400
11/04/2020,Zuid-Limburg,31,Totaal,127,2514
11/04/2020,Zuid-Limburg,31,Ziekenhuisopname,25,1235
12/04/2020,Zuid-Limburg,31,Overleden,20,420
12/04/2020,Zuid-Limburg,31,Totaal,119,2633
12/04/2020,Zuid-Limburg,31,Ziekenhuisopname,26,1261
13/04/2020,Zuid-Limburg,31,Overleden,7,427
13/04/2020,Zuid-Limburg,31,Totaal,44,2677
13/04/2020,Zuid-Limburg,31,Ziekenhuisopname,4,1265
14/04/2020,Zuid-Limburg,31,Overleden,24,451
14/04/2020,Zuid-Limburg,31,Totaal,185,2862
14/04/2020,Zuid-Limburg,31,Ziekenhuisopname,30,1295
15/04/2020,Zuid-Limburg,31,Overleden,14,465
15/04/2020,Zuid-Limburg,31,Totaal,45,2907
15/04/2020,Zuid-Limburg,31,Ziekenhuisopname,13,1308
16/04/2020,Zuid-Limburg,31,Overleden,13,478
16/04/2020,Zuid-Limburg,31,Totaal,98,3005
16/04/2020,Zuid-Limburg,31,Ziekenhuisopname,20,1328
17/04/2020,Zuid-Limburg,31,Overleden,13,491
17/04/2020,Zuid-Limburg,31,Totaal,136,3141
17/04/2020,Zuid-Limburg,31,Ziekenhuisopname,13,1341
18/04/2020,Zuid-Limburg,31,Overleden,14,505
18/04/2020,Zuid-Limburg,31,Totaal,113,3254
18/04/2020,Zuid-Limburg,31,Ziekenhuisopname,14,1355
19/04/2020,Zuid-Limburg,31,Overleden,7,512
19/04/2020,Zuid-Limburg,31,Totaal,98,3352
19/04/2020,Zuid-Limburg,31,Ziekenhuisopname,11,1366
20/04/2020,Zuid-Limburg,31,Overleden,9,521
20/04/2020,Zuid-Limburg,31,Totaal,83,3435
20/04/2020,Zuid-Limburg,31,Ziekenhuisopname,3,1369
21/04/2020,Zuid-Limburg,31,Overleden,7,528
21/04/2020,Zuid-Limburg,31,Totaal,86,3521
21/04/2020,Zuid-Limburg,31,Ziekenhuisopname,18,1387
22/04/2020,Zuid-Limburg,31,Overleden,10,538
22/04/2020,Zuid-Limburg,31,Totaal,93,3614
22/04/2020,Zuid-Limburg,31,Ziekenhuisopname,19,1406
23/04/2020,Zuid-Limburg,31,Overleden,9,547
23/04/2020,Zuid-Limburg,31,Totaal,77,3691
23/04/2020,Zuid-Limburg,31,Ziekenhuisopname,17,1423
24/04/2020,Zuid-Limburg,31,Overleden,15,562
24/04/2020,Zuid-Limburg,31,Totaal,103,3794
24/04/2020,Zuid-Limburg,31,Ziekenhuisopname,13,1436
25/04/2020,Zuid-Limburg,31,Overleden,17,579
25/04/2020,Zuid-Limburg,31,Totaal,47,3841
25/04/2020,Zuid-Limburg,31,Ziekenhuisopname,2,1438
26/04/2020,Zuid-Limburg,31,Overleden,9,588
26/04/2020,Zuid-Limburg,31,Totaal,52,3893
26/04/2020,Zuid-Limburg,31,Ziekenhuisopname,14,1452
27/04/2020,Zuid-Limburg,31,Overleden,6,594
27/04/2020,Zuid-Limburg,31,Totaal,65,3958
27/04/2020,Zuid-Limburg,31,Ziekenhuisopname,8,1460
28/04/2020,Zuid-Limburg,31,Overleden,2,596
28/04/2020,Zuid-Limburg,31,Totaal,18,3976
28/04/2020,Zuid-Limburg,31,Ziekenhuisopname,9,1469
29/04/2020,Zuid-Limburg,31,Overleden,11,607
29/04/2020,Zuid-Limburg,31,Totaal,48,4024
29/04/2020,Zuid-Limburg,31,Ziekenhuisopname,6,1475
30/04/2020,Zuid-Limburg,31,Overleden,10,617
30/04/2020,Zuid-Limburg,31,Totaal,59,4083
30/04/2020,Zuid-Limburg,31,Ziekenhuisopname,18,1493
01/05/2020,Zuid-Limburg,31,Overleden,9,626
01/05/2020,Zuid-Limburg,31,Totaal,39,4122
01/05/2020,Zuid-Limburg,31,Ziekenhuisopname,10,1503
02/05/2020,Zuid-Limburg,31,Overleden,11,637
02/05/2020,Zuid-Limburg,31,Totaal,49,4171
02/05/2020,Zuid-Limburg,31,Ziekenhuisopname,4,1507
03/05/2020,Zuid-Limburg,31,Overleden,6,643
03/05/2020,Zuid-Limburg,31,Totaal,24,4195
03/05/2020,Zuid-Limburg,31,Ziekenhuisopname,2,1509
04/05/2020,Zuid-Limburg,31,Overleden,4,647
04/05/2020,Zuid-Limburg,31,Totaal,44,4239
04/05/2020,Zuid-Limburg,31,Ziekenhuisopname,5,1514
05/05/2020,Zuid-Limburg,31,Overleden,4,651
05/05/2020,Zuid-Limburg,31,Totaal,15,4254
05/05/2020,Zuid-Limburg,31,Ziekenhuisopname,2,1516
06/05/2020,Zuid-Limburg,31,Overleden,5,656
06/05/2020,Zuid-Limburg,31,Totaal,20,4274
06/05/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1516
07/05/2020,Zuid-Limburg,31,Overleden,8,664
07/05/2020,Zuid-Limburg,31,Totaal,24,4298
07/05/2020,Zuid-Limburg,31,Ziekenhuisopname,2,1518
08/05/2020,Zuid-Limburg,31,Overleden,5,669
08/05/2020,Zuid-Limburg,31,Totaal,44,4342
08/05/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1518
09/05/2020,Zuid-Limburg,31,Overleden,4,673
09/05/2020,Zuid-Limburg,31,Totaal,23,4365
09/05/2020,Zuid-Limburg,31,Ziekenhuisopname,2,1520
10/05/2020,Zuid-Limburg,31,Overleden,5,678
10/05/2020,Zuid-Limburg,31,Totaal,27,4392
10/05/2020,Zuid-Limburg,31,Ziekenhuisopname,1,1521
11/05/2020,Zuid-Limburg,31,Overleden,5,683
11/05/2020,Zuid-Limburg,31,Totaal,18,4410
11/05/2020,Zuid-Limburg,31,Ziekenhuisopname,3,1524
12/05/2020,Zuid-Limburg,31,Overleden,1,684
12/05/2020,Zuid-Limburg,31,Totaal,10,4420
12/05/2020,Zuid-Limburg,31,Ziekenhuisopname,3,1527
13/05/2020,Zuid-Limburg,31,Overleden,8,692
13/05/2020,Zuid-Limburg,31,Totaal,21,4441
13/05/2020,Zuid-Limburg,31,Ziekenhuisopname,-1,1526
14/05/2020,Zuid-Limburg,31,Overleden,4,696
14/05/2020,Zuid-Limburg,31,Totaal,19,4460
14/05/2020,Zuid-Limburg,31,Ziekenhuisopname,2,1528
15/05/2020,Zuid-Limburg,31,Overleden,4,700
15/05/2020,Zuid-Limburg,31,Totaal,36,4496
15/05/2020,Zuid-Limburg,31,Ziekenhuisopname,1,1529
16/05/2020,Zuid-Limburg,31,Overleden,2,702
16/05/2020,Zuid-Limburg,31,Totaal,16,4512
16/05/2020,Zuid-Limburg,31,Ziekenhuisopname,6,1535
17/05/2020,Zuid-Limburg,31,Overleden,2,704
17/05/2020,Zuid-Limburg,31,Totaal,8,4520
17/05/2020,Zuid-Limburg,31,Ziekenhuisopname,1,1536
18/05/2020,Zuid-Limburg,31,Overleden,3,707
18/05/2020,Zuid-Limburg,31,Totaal,11,4531
18/05/2020,Zuid-Limburg,31,Ziekenhuisopname,1,1537
19/05/2020,Zuid-Limburg,31,Overleden,0,707
19/05/2020,Zuid-Limburg,31,Totaal,3,4534
19/05/2020,Zuid-Limburg,31,Ziekenhuisopname,2,1539
20/05/2020,Zuid-Limburg,31,Overleden,3,710
20/05/2020,Zuid-Limburg,31,Totaal,4,4538
20/05/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1539
21/05/2020,Zuid-Limburg,31,Overleden,3,713
21/05/2020,Zuid-Limburg,31,Totaal,16,4554
21/05/2020,Zuid-Limburg,31,Ziekenhuisopname,1,1540
22/05/2020,Zuid-Limburg,31,Overleden,3,716
22/05/2020,Zuid-Limburg,31,Totaal,18,4572
22/05/2020,Zuid-Limburg,31,Ziekenhuisopname,1,1541
23/05/2020,Zuid-Limburg,31,Overleden,2,718
23/05/2020,Zuid-Limburg,31,Totaal,30,4602
23/05/2020,Zuid-Limburg,31,Ziekenhuisopname,3,1544
24/05/2020,Zuid-Limburg,31,Overleden,3,721
24/05/2020,Zuid-Limburg,31,Totaal,7,4609
24/05/2020,Zuid-Limburg,31,Ziekenhuisopname,1,1545
25/05/2020,Zuid-Limburg,31,Overleden,0,721
25/05/2020,Zuid-Limburg,31,Totaal,17,4626
25/05/2020,Zuid-Limburg,31,Ziekenhuisopname,2,1547
26/05/2020,Zuid-Limburg,31,Overleden,2,723
26/05/2020,Zuid-Limburg,31,Totaal,7,4633
26/05/2020,Zuid-Limburg,31,Ziekenhuisopname,1,1548
27/05/2020,Zuid-Limburg,31,Overleden,0,723
27/05/2020,Zuid-Limburg,31,Totaal,5,4638
27/05/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1548
28/05/2020,Zuid-Limburg,31,Overleden,6,729
28/05/2020,Zuid-Limburg,31,Totaal,14,4652
28/05/2020,Zuid-Limburg,31,Ziekenhuisopname,3,1551
29/05/2020,Zuid-Limburg,31,Overleden,1,730
29/05/2020,Zuid-Limburg,31,Totaal,11,4663
29/05/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1551
30/05/2020,Zuid-Limburg,31,Overleden,2,732
30/05/2020,Zuid-Limburg,31,Totaal,6,4669
30/05/2020,Zuid-Limburg,31,Ziekenhuisopname,1,1552
31/05/2020,Zuid-Limburg,31,Overleden,1,733
31/05/2020,Zuid-Limburg,31,Totaal,9,4678
31/05/2020,Zuid-Limburg,31,Ziekenhuisopname,1,1553
01/06/2020,Zuid-Limburg,31,Overleden,2,735
01/06/2020,Zuid-Limburg,31,Totaal,9,4687
01/06/2020,Zuid-Limburg,31,Ziekenhuisopname,2,1555
02/06/2020,Zuid-Limburg,31,Overleden,0,735
02/06/2020,Zuid-Limburg,31,Totaal,7,4694
02/06/2020,Zuid-Limburg,31,Ziekenhuisopname,1,1556
03/06/2020,Zuid-Limburg,31,Overleden,1,736
03/06/2020,Zuid-Limburg,31,Totaal,9,4703
03/06/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1556
04/06/2020,Zuid-Limburg,31,Overleden,2,738
04/06/2020,Zuid-Limburg,31,Totaal,7,4710
04/06/2020,Zuid-Limburg,31,Ziekenhuisopname,1,1557
05/06/2020,Zuid-Limburg,31,Overleden,0,738
05/06/2020,Zuid-Limburg,31,Totaal,18,4728
05/06/2020,Zuid-Limburg,31,Ziekenhuisopname,1,1558
06/06/2020,Zuid-Limburg,31,Overleden,0,738
06/06/2020,Zuid-Limburg,31,Totaal,15,4743
06/06/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1558
07/06/2020,Zuid-Limburg,31,Overleden,1,739
07/06/2020,Zuid-Limburg,31,Totaal,14,4757
07/06/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1558
08/06/2020,Zuid-Limburg,31,Overleden,0,739
08/06/2020,Zuid-Limburg,31,Totaal,8,4765
08/06/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1558
09/06/2020,Zuid-Limburg,31,Overleden,3,742
09/06/2020,Zuid-Limburg,31,Totaal,11,4776
09/06/2020,Zuid-Limburg,31,Ziekenhuisopname,1,1559
10/06/2020,Zuid-Limburg,31,Overleden,1,743
10/06/2020,Zuid-Limburg,31,Totaal,6,4782
10/06/2020,Zuid-Limburg,31,Ziekenhuisopname,1,1560
11/06/2020,Zuid-Limburg,31,Overleden,1,744
11/06/2020,Zuid-Limburg,31,Totaal,9,4791
11/06/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1560
12/06/2020,Zuid-Limburg,31,Overleden,1,745
12/06/2020,Zuid-Limburg,31,Totaal,8,4799
12/06/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1560
13/06/2020,Zuid-Limburg,31,Overleden,0,745
13/06/2020,Zuid-Limburg,31,Totaal,12,4811
13/06/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1560
14/06/2020,Zuid-Limburg,31,Overleden,1,746
14/06/2020,Zuid-Limburg,31,Totaal,9,4820
14/06/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1560
15/06/2020,Zuid-Limburg,31,Overleden,1,747
15/06/2020,Zuid-Limburg,31,Totaal,2,4822
15/06/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1560
16/06/2020,Zuid-Limburg,31,Overleden,0,747
16/06/2020,Zuid-Limburg,31,Totaal,4,4826
16/06/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1560
17/06/2020,Zuid-Limburg,31,Overleden,0,747
17/06/2020,Zuid-Limburg,31,Totaal,4,4830
17/06/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1560
18/06/2020,Zuid-Limburg,31,Overleden,0,747
18/06/2020,Zuid-Limburg,31,Totaal,6,4836
18/06/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1560
19/06/2020,Zuid-Limburg,31,Overleden,0,747
19/06/2020,Zuid-Limburg,31,Totaal,4,4840
19/06/2020,Zuid-Limburg,31,Ziekenhuisopname,2,1562
20/06/2020,Zuid-Limburg,31,Overleden,1,748
20/06/2020,Zuid-Limburg,31,Totaal,4,4844
20/06/2020,Zuid-Limburg,31,Ziekenhuisopname,1,1563
21/06/2020,Zuid-Limburg,31,Overleden,0,748
21/06/2020,Zuid-Limburg,31,Totaal,5,4849
21/06/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1563
22/06/2020,Zuid-Limburg,31,Overleden,0,748
22/06/2020,Zuid-Limburg,31,Totaal,2,4851
22/06/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1563
23/06/2020,Zuid-Limburg,31,Overleden,0,748
23/06/2020,Zuid-Limburg,31,Totaal,2,4853
23/06/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1563
24/06/2020,Zuid-Limburg,31,Overleden,0,748
24/06/2020,Zuid-Limburg,31,Totaal,3,4856
24/06/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1563
25/06/2020,Zuid-Limburg,31,Overleden,1,749
25/06/2020,Zuid-Limburg,31,Totaal,4,4860
25/06/2020,Zuid-Limburg,31,Ziekenhuisopname,-1,1562
26/06/2020,Zuid-Limburg,31,Overleden,0,749
26/06/2020,Zuid-Limburg,31,Totaal,1,4861
26/06/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1562
27/06/2020,Zuid-Limburg,31,Overleden,0,749
27/06/2020,Zuid-Limburg,31,Totaal,0,4861
27/06/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1562
28/06/2020,Zuid-Limburg,31,Overleden,0,749
28/06/2020,Zuid-Limburg,31,Totaal,1,4862
28/06/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1562
29/06/2020,Zuid-Limburg,31,Overleden,0,749
29/06/2020,Zuid-Limburg,31,Totaal,1,4863
29/06/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1562
30/06/2020,Zuid-Limburg,31,Overleden,0,749
30/06/2020,Zuid-Limburg,31,Totaal,0,4863
30/06/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1562
01/07/2020,Zuid-Limburg,31,Overleden,0,749
01/07/2020,Zuid-Limburg,31,Totaal,3,4866
01/07/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1562
02/07/2020,Zuid-Limburg,31,Overleden,0,749
02/07/2020,Zuid-Limburg,31,Totaal,3,4869
02/07/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1562
03/07/2020,Zuid-Limburg,31,Overleden,0,749
03/07/2020,Zuid-Limburg,31,Totaal,5,4874
03/07/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1562
04/07/2020,Zuid-Limburg,31,Overleden,0,749
04/07/2020,Zuid-Limburg,31,Totaal,1,4875
04/07/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1562
05/07/2020,Zuid-Limburg,31,Overleden,0,749
05/07/2020,Zuid-Limburg,31,Totaal,1,4876
05/07/2020,Zuid-Limburg,31,Ziekenhuisopname,0,1562
